Concept,MoodTag1,MoodTag2,Semantic1,Semantic2,Semantic3,Semantic4,Semantic5
ariidae,sad,scared,mobulidae,osmeridae,triakidae,hemiramphidae,latimeridae
aristolochiales,sad,scared,marattiales,cycadales,orchidales,psilotales,santalales
aristotelian_logic,joyful,interesting,organon,multicollinearity,natural_theology,wrinkle,deontic_logic
arius,sad,scared,diodon,luvarus,gasterosteus,dasyatis,brama
arjuna,joyful,interesting,hero,dracula,dream,eden,invention
arm's_length,sad,scared,size,grain,number,space,plenty
armadillidiidae,sad,scared,arctiidae,chalcididae,atropidae,carabidae,jassidae
armadillidium,sad,scared,passer,kingdom,animal_group,biological_group,phthirius
armageddon,sad,scared,stand,name,vengeance,strife,corporal_punishment
armed_forces_day,joyful,interesting,tet,religious_festival,work_time,time,flower
armeria,sad,scared,passer,kingdom,animal_group,biological_group,thlaspi
arminian,surprising,admirable,sheep,socinian,amoralist,hussite,satanist
arminian_church,joyful,interesting,presbyterian_church,methodist_church,lutheran_church,law_enforcement_agency,consortium
arminianism,joyful,interesting,salafism,zoroastrianism,conservative_judaism,presbyterianism,wesleyanism
arminius,surprising,admirable,mentor,sage,thinker,diviner,academician
armored_dinosaur,surprising,admirable,nothosaur,dromaeosaur,ankylosaur,edmontonia,hominid
arnoseris,joyful,interesting,cnicus,marrubium,kolkwitzia,sambucus,ceratophyllum
arrogator,sad,scared,master,slattern,feudal_lord,vagrant,gent
arroz_con_pollo,surprising,admirable,vitamin_e,banquet,rye_bread,herb,rue
art_department,joyful,interesting,english_department,history_department,psychology_department,sociology_department,department_of_computer_science
art_paper,joyful,interesting,linen,waste,mineral,myrrh,calf
arteriectasis,sad,scared,erectile_dysfunction,pathological_state,ill_health,ailment,disorder
artificial_flower,sad,scared,fake,duplicate,cameo,anaglyph,mezzo-relievo
arts_and_crafts,joyful,interesting,handicraft,art,reordering,embodiment,carving
asarum,sad,scared,passer,kingdom,animal_group,biological_group,thlaspi
ascidian_tadpole,surprising,admirable,corn_earworm,hominid,primate,fetus,hawkmoth
ascoma,surprising,admirable,perithecium,shoot,bud,natural_object,down
asexuality,sad,scared,inanimateness,insentience,might,hunger,yellow
asilidae,sad,scared,arctiidae,chalcididae,atropidae,carabidae,jassidae
asperger's_syndrome,sad,scared,mental_disorder,ailment,disorder,nympholepsy,pathological_state
aspergillosis,sad,scared,pathological_state,ill_health,erectile_dysfunction,ailment,disorder
aspergillus_fumigatus,sad,scared,smut,fungus,bunt,pink_disease_fungus,boil_smut
aspersion,joyful,interesting,attack,applause,tip,bon_mot,affirmative
asphyxia,sad,scared,ailment,pathological_state,disorder,mental_disorder,ill_health
assailability,sad,scared,underbelly,fatigability,fragility,feebleness,weak_part
assayer,surprising,admirable,cultural_attache,appraiser,racetrack_tout,dialectician,scrutinizer
asserter,surprising,admirable,poet,sexton,butler,dante,stevens
assignation,joyful,interesting,administration,obedience,disobedience,issus,legal_action
assistant_professor,sad,scared,gent,boy,prostitute,cat,maid
associate_in_nursing,angry,sad,master_of_arts,master_of_theology,master_of_arts_in_teaching,bachelor_of_arts_in_nursing,chat
associate_professor,surprising,admirable,full_professor,catechist,riding_master,demonstrator,worthy
asteroidea,joyful,interesting,polychaeta,tentaculata,turbellaria,copepoda,acnidosporidia
asthenic_type,sad,scared,might,hunger,yellow,coldness,taste_property
asthmatic,sad,scared,master,slattern,feudal_lord,vagrant,gent
astraphobia,interesting,joyful,pyrophobia,simple_phobia,arachnophobia,phobophobia,phobia
astrophysicist,sad,scared,walton,landau,koch,tinbergen,master
asura,sad,scared,hebe,paul,zu,jagannath,chandi
asvins,joyful,interesting,uma,venus,fortuna,balarama,gauri
asynchronous_operation,sad,scared,hardening,peeing,sea,atmospheric_phenomenon,electrical_phenomenon
asynchronous_transfer_mode,joyful,interesting,freemail,lens,congratulation,embellishment,embrace
asyndeton,joyful,interesting,classical_music,tongue,wellerism,apophasis,polysyndeton
asynergy,sad,scared,erectile_dysfunction,pathological_state,ill_health,ailment,disorder
asystole,sad,scared,erectile_dysfunction,pathological_state,ill_health,ailment,disorder
ataxia,sad,scared,friedreich's_ataxia,hereditary_cerebellar_ataxia,ailment,disorder,mental_disorder
athletic_type,joyful,interesting,body_type,walk,gracefulness,dumpiness,lankiness
atlantic_cod,surprising,admirable,hog_sucker,pacific_herring,hominid,primate,fetus
atlantic_sailfish,surprising,admirable,spearfish,spanish_grunt,pigfish,bluegill,striped_drum
atopic_dermatitis,interesting,joyful,eczema_herpeticum,eczema_vaccinatum,venereal_disease,disease,infectious_disease
atopognosia,sad,scared,ailment,disorder,mental_disorder,pathological_state,ill_health
atrioventricular_bundle,sad,scared,striated_muscle_tissue,bone,underpart,cock,trap
atropidae,sad,scared,arctiidae,chalcididae,carabidae,jassidae,bombyliidae
attar_of_roses,joyful,interesting,dolphin_oil,scale_wax,myrrh,bitumen,skeletal_muscle
attention_deficit_disorder,interesting,joyful,information,sign,confirmation,grief,joy
attentiveness,joyful,interesting,conscientiousness,carefulness,diligence,mindfulness,meticulousness
attester,surprising,admirable,spectator,lisper,conversationalist,tub-thumper,voicer
attractive_nuisance,sad,scared,abatable_nuisance,irritant,plague,negative_stimulus,burden
attribution,joyful,interesting,study,fad,music,cordon,virtu
attributive_genitive,sad,scared,oblique,genitive,bunch,stack,aorist
atypical_pneumonia,interesting,joyful,lobar_pneumonia,interstitial_pneumonia,influenza,double_pneumonia,venereal_disease
auditory_aphasia,sad,scared,agnosia,cerebral_palsy,acataphasia,motor_aphasia,paralysis_agitans
augean_stables,sad,scared,prison,chamber,obstruction,shelter,burial_chamber
augeas,sad,scared,mythical_monster,mythical_being,death,pipe_dream,imagination
auricularia,sad,scared,scleroderma,clathrus,ozonium,entoloma,phytophthora
auspex,sad,scared,comfort,mistreatment,insult,cruelty,mischief
austereness,joyful,interesting,plainness,sparkle,glory,beauty,nonuniformity
australian_coral_snake,sad,scared,krait,coral_snake,banded_krait,elapid,copperhead
australian_pitcher_plant,sad,scared,common_mullein,everlasting,plant,wild_ginger,kangaroo_paw
autacoid,joyful,interesting,nectar,epinephrine,mineralocorticoid,androsterone,gastrointestinal_hormone
autism,sad,scared,negative_stimulus,irritant,burden,plague,chafing
auto_limitation,joyful,interesting,administration,obedience,disobedience,issus,legal_action
autofluorescence,sad,scared,atmospheric_phenomenon,electrical_phenomenon,hardening,peeing,sea
automatism,sad,scared,tremble,peeing,caressing,sob,hardening
autonomic_plexus,sad,scared,aortic_plexus,mesenteric_plexus,trap,bone,underpart
autophyte,surprising,admirable,pipal,composite,fever_tree,california_nutmeg,red_ginger
auxiliary_operation,sad,scared,hardening,peeing,sea,atmospheric_phenomenon,electrical_phenomenon
auxiliary_pump,surprising,admirable,gas_pump,colt,free-reed_instrument,indicator,array
auxiliary_storage,sad,scared,projectile,ride,serpent,denture,crown
ave_maria,joyful,interesting,pardon,statement,pas,section,derivative_instrument
awnless_bromegrass,sad,scared,common_mullein,everlasting,plant,milo,tallgrass
ax_handle,sad,scared,mop_handle,panhandle,rake_handle,broomstick,hilt
b_cell,surprising,admirable,phagocyte,basophil,t_cell,eosinophil,neutrophil
b-meson,sad,scared,scintilla,graviton,strange_particle,prion,free_electron
babassu_nut,sad,scared,nut,prune,raisin,bean,jordan_almond
babel,angry,sad,confusion,wound,burn,motion,wilt
babu,surprising,admirable,gentleman,male_child,man,worthy,dame
baby_blue-eyes,surprising,admirable,pipal,composite,red_ginger,rock_cress,miterwort
bachelor_of_arts_in_nursing,angry,sad,associate_in_nursing,master_of_arts,master_of_theology,master_of_arts_in_teaching,chat
back_burner,sad,scared,front_burner,precedence,handmaid,widowhood,low_status
back_of_beyond,surprising,admirable,seam,vertex,buffer_zone,rock_bottom,ore_bed
backbeat,sad,scared,immateriality,worse,ailment,heartlessness,panic
backfield,sad,scared,run-on_sentence,subordinate_clause,proto-oncogene,identity_matrix,complex_sentence
background,joyful,interesting,business,joy,confirmation,sign,information
background_processing,sad,scared,hardening,peeing,sea,atmospheric_phenomenon,electrical_phenomenon
backhand_drive,sad,scared,drive,break,march,wilt,wound
backlighting,sad,scared,weight,clock_pendulum,lever,bus,projectile
backlog,sad,scared,bunch,stack,aorist,alphabet_soup,jungle
backroom_boy,surprising,admirable,racetrack_tout,appraiser,esthete,high_priest,taster
backslapper,sad,scared,fellow_traveler,dogmatist,bigot,unilateralist,homophobe
backswimmer,sad,scared,true_bug,invertebrate,arachnid,booklouse,citrophilous_mealybug
backsword,surprising,admirable,colt,optical_instrument,instrument,free-reed_instrument,indicator
bacon_rind,joyful,interesting,linen,waste,mineral,myrrh,calf
bacon-lettuce-tomato_sandwich,sad,scared,open-face_sandwich,potato_skin,condiment,wort,protease_inhibitor
bacteria_species,joyful,interesting,pseudomonas_pyocanea,streptococcus_anhemolyticus,fish_species,gracula,platyhelminthes
bacteriolysis,sad,scared,radiolysis,cytolysis,necrolysis,osteolysis,hardening
bacteriostasis,surprising,admirable,foreplay,perversion,reaction,pleasure,feel
bacteroides,sad,scared,genus_rickettsia,genus_streptomyces,xanthomonas,micrococcus,genus_actinomyces
badinage,sad,scared,repartee,persiflage,banter,belly_laugh,secret
baffled,sad,scared,uninitiate,center,lobby,demimonde,unconfessed
bagatelle,surprising,admirable,opening,cannon_fodder,ally,brick,colt
balancer,sad,scared,opposition,alpinist,reliever,amateur,tenzing_norgay
balanus,sad,scared,passer,kingdom,animal_group,biological_group,phthirius
balarama,joyful,interesting,uma,krishna,venus,fortuna,gauri
balder,joyful,interesting,venus,fortuna,uma,teaching,belief
balenciaga,surprising,admirable,berg,maestro,handel,old_master,laban
balletomania,interesting,joyful,enthusiasm,concern,curiosity,consciousness,mystery
balloonist,sad,scared,envoy,slave,line_officer,rear_admiral,fowler
ballup,sad,scared,stupidity,blunder,oversight,mistake,omission
ballyhoo,joyful,interesting,buildup,teaser,applause,tip,bon_mot
balm_of_gilead,joyful,interesting,myrrh,bitumen,linen,waste,mineral
balsam,surprising,admirable,medicine,vitamin_e,beverage,herb,water
balsam_woolly_aphid,sad,scared,spruce_gall_aphid,pine_leaf_aphid,invertebrate,arachnid,citrophilous_mealybug
bamboo_fern,surprising,admirable,boston_fern,floating-moss,oleander_fern,adder's_tongue,alpine_lady_fern
banana_passion_fruit,surprising,admirable,granadilla,pipal,composite,garden_pea,honey_plant
banana_peel,sad,scared,fir,pu,consonant,protease_inhibitor,prune
bandwagon_effect,surprising,admirable,phenomenon,lode,good_weather,foreplay,perversion
bank_robber,sad,scared,graverobber,sneak_thief,robber,butcher,criminal
bank-depositor_relation,joyful,interesting,nurse-patient_relation,doctor-patient_relation,medical_relation,partner_relation,academic_relation
bankhead,sad,scared,ham,geek,idol,marceau,hummer
bantamweight,sad,scared,light_middleweight,junior_lightweight,flyweight,heavyweight,lightweight
banti's_disease,sad,scared,agranulocytosis,acanthocytosis,acidemia,analbuminemia,alkalemia
banting,surprising,admirable,gram,reiter,lysenko,naturalist,lorenz
banzai,sad,scared,salvo,hurrah,secret,misrepresentation,fire
barbecue_sauce,sad,scared,condiment,wort,tabasco,chinese_brown_sauce,mustard_sauce
barbecued_spareribs,sad,scared,condiment,wort,protease_inhibitor,narcotic,hallucinogen
bardolatry,sad,scared,idolization,mistreatment,insult,cruelty,mischief
bareboat,sad,scared,bus,cruise_ship,drone,stealth_bomber,hangar_queen
bareboating,joyful,interesting,wandering,progress,degradation,change_of_shape,care
barnburner,joyful,interesting,victory,win,rise,improvement,emanation
baroness,surprising,admirable,count,duke,cavalier,marchioness,grand_duchess
baronetcy,joyful,interesting,viscountcy,don,hakham,senorita,dona
barrator,sad,scared,imposter,reprobate,butcher,criminal,adulteress
barratry,joyful,interesting,fraud_in_law,sting_operation,constructive_fraud,prostitution,arrogance
barterer,sad,scared,slopseller,horse_trader,ford,sandboy,cheapjack
basidiomycete,sad,scared,tricholoma_vaccinum,cortinarius_subfoetidus,pholiota_flammans,gymnopilus_validipes,tricholoma_venenata
basidiospore,surprising,admirable,oospore,bud,shoot,natural_object,down
basketweaver,surprising,admirable,amati,stradivari,berg,maestro,handel
basque,sad,scared,old_saxon,middle_low_german,caucasian,run-on_sentence,slanguage
bassine,joyful,interesting,lint,cashmere,myofibril,paraphysis,linen
bastardization,joyful,interesting,degradation,humiliation,care,dismissal,orgasm
baste,sad,scared,fake,duplicate,mend,roughcast,cameo
bathtub_gin,joyful,interesting,beverage,water,medicine,balsam,drambuie
bathyergus,joyful,interesting,cebuella,genetta,kogia,genus_cabassous,onychomys
batting_coach,surprising,admirable,god,count,duke,cavalier,superior
battle_of_kerbala,sad,scared,stand,name,vengeance,strife,corporal_punishment
battle_of_wits,sad,scared,name,vengeance,strife,corporal_punishment,retaliation
battle-ax,surprising,admirable,newlywed,lover,dame,belle,old_woman
bawbee,joyful,interesting,new_penny,ninepence,eightpence,nickel,eurocurrency
bawler,sad,scared,blubberer,weeper,vagrant,sick_person,tramp
bayat,joyful,interesting,oath,prayer,controversy,prohibition,solicitation
beading,sad,scared,skull_and_crossbones,macule,liver_spot,boutonniere,bangle
bear_hug,joyful,interesting,assay,best,embrace,reordering,embodiment
bear_market,sad,scared,bull_market,hawala,closely_held_corporation,shell_corporation,nongovernmental_organization
beardless_iris,sad,scared,wild_garlic,yellow_adder's_tongue,jonquil,fly_poison,common_mullein
bearing,interesting,joyful,manner,seemliness,propriety,trait,activeness
beatification,joyful,interesting,progress,favor,politeness,deference,reappearance
beau_geste,joyful,interesting,token,signalization,logical_proof,vicious_circle,pointing_out
becomingness,joyful,interesting,decorum,seemliness,propriety,manner,bearing
bedder,surprising,admirable,pipal,composite,fever_tree,california_nutmeg,red_ginger
bedfellow,surprising,admirable,ally,fellow,player,conservative,cannon_fodder
bedlam,sad,scared,mental_hospital,prison,chamber,obstruction,shelter
bedrest,sad,scared,quiescence,dolce_far_niente,forbearance,salvation,mistreatment
bedside,sad,scared,bottom,asthenosphere,selvage,minimum,free_nerve_ending
bedside_manner,joyful,interesting,manner,bearing,seemliness,propriety,openness
beef_jerky,sad,scared,round,prune,cake,raisin,cold_cuts
beef_roast,surprising,admirable,leg_of_lamb,veal_roast,top_round,pork_roast,bottom_round
beef_tea,sad,scared,black_catechu,fir,pu,consonant,protease_inhibitor
beef_wellington,sad,scared,condiment,wort,protease_inhibitor,narcotic,hallucinogen
beet_blight,interesting,joyful,stripe_blight,celery_blight,wheat_scab,apple_blight,spinach_blight
beet_sugar,sad,scared,brown_sugar,condiment,wort,tabasco,souchong
beguilement,sad,scared,merrymaking,steal,bust,folk_dancing,revel
begum,surprising,admirable,dame,belle,old_woman,donna,female_child
behalf,joyful,interesting,better,nonuniformity,invaluableness,suitability,note
behaviorism,joyful,interesting,physiological_psychology,abnormal_psychology,medical_science,acoustic,first-order_correlation
bel_esprit,surprising,admirable,mentor,sage,thinker,diviner,hakham
belemnitidae,sad,scared,arcidae,akeridae,passer,kingdom,animal_group
believing,sad,scared,doublethink,relish,sensation,malodor,somesthesia
bell_seat,surprising,admirable,colt,free-reed_instrument,indicator,array,bait
belladonna,sad,scared,scopolamine,pilocarpine,antidote,protease_inhibitor,narcotic
belly_laugh,angry,sad,disrespect,defamation,cause,rebuke,proposition
bellyful,sad,scared,glut,plenty,number,scarcity,insufficiency
